Country,Year,CAbb,COWCode,Sample,Item,Response,Project
Madagascar,2012,MAG,580,1200,ThreeState_afrob,472,afb
Madagascar,2012,MAG,580,1200,Party_afrob,846,afb
Madagascar,2015,MAG,580,1201,Army_afrob,747,afb
Madagascar,2015,MAG,580,1201,Strong_afrob,930,afb
Madagascar,2015,MAG,580,1201,ThreeState_afrob,604,afb
Madagascar,2015,MAG,580,1201,Party_afrob,996,afb
Malawi,1999,MAW,553,1208,Army_afrob,995,afb
Malawi,1999,MAW,553,1208,Strong_afrob,1051,afb
Malawi,1999,MAW,553,1208,ThreeState_afrob,790,afb
Malawi,1999,MAW,553,1208,Party_afrob,923,afb
Malawi,2003,MAW,553,1200,Army_afrob,1011,afb
Malawi,2003,MAW,553,1200,Strong_afrob,936,afb
Malawi,2003,MAW,553,1200,ThreeState_afrob,767,afb
Malawi,2003,MAW,553,1200,Party_afrob,794,afb
Malawi,2005,MAW,553,1200,Army_afrob,607,afb
Malawi,2005,MAW,553,1200,Strong_afrob,793,afb
Malawi,2005,MAW,553,1200,ThreeState_afrob,673,afb
Malawi,2005,MAW,553,1200,Party_afrob,668,afb
Malawi,2008,MAW,553,1200,Army_afrob,1006,afb
Malawi,2008,MAW,553,1200,Strong_afrob,942,afb
Malawi,2008,MAW,553,1200,ThreeState_afrob,886,afb
Malawi,2008,MAW,553,1200,Party_afrob,778,afb
Malawi,2012,MAW,553,2407,Army_afrob,2062,afb
Malawi,2012,MAW,553,2407,Strong_afrob,2084,afb
Malawi,2012,MAW,553,2407,ThreeState_afrob,1822,afb
Malawi,2012,MAW,553,2407,Party_afrob,1773,afb
Malawi,2014,MAW,553,2400,Army_afrob,2063,afb
Malawi,2014,MAW,553,2400,Strong_afrob,2020,afb
Malawi,2014,MAW,553,2400,ThreeState_afrob,1701,afb
Malawi,2014,MAW,553,2400,Party_afrob,1660,afb
Malawi,2017,MAW,553,1200,Army_afrob,1049,afb
Malawi,2017,MAW,553,1200,Strong_afrob,1055,afb
Malawi,2017,MAW,553,1200,ThreeState_afrob,739,afb
Malawi,2017,MAW,553,1200,Party_afrob,802,afb
Malaysia,2003,MAL,820,800,Army_asb,501,asb
Malaysia,2003,MAL,820,800,Strong_asb,570,asb
Malaysia,2003,MAL,820,800,EvDemoc_asb,731,asb
Malaysia,2004,MAL,820,800,Army_asb,546,asb
Malaysia,2004,MAL,820,800,Strong_asb,549,asb
Malaysia,2004,MAL,820,800,EvDemoc_asb,716,asb
Malaysia,2006,MAL,820,1201,Army_wvs,538,wvs
Malaysia,2006,MAL,820,1201,Strong_wvs,479,wvs
Malaysia,2006,MAL,820,1201,EvDemoc_wvs,1100,wvs
Malaysia,2006,MAL,820,1201,ImpDemoc_wvs,1085,wvs
Malaysia,2007,MAL,820,700,Army_asb,417,asb
Malaysia,2007,MAL,820,700,Strong_asb,430,asb
Malaysia,2007,MAL,820,700,EvDemoc_asb,594,asb
Malaysia,2007,MAL,820,700,Strong_pew,378,pew
Malaysia,2007,MAL,820,700,ImpDemoc_pew,378,pew
Malaysia,2011,MAL,820,1214,ThreeState_asnb,907,asnb
Malaysia,2011,MAL,820,1214,Army_asnb,959,asnb
Malaysia,2011,MAL,820,1214,DemocSuit_asnb,977,asnb
Malaysia,2011,MAL,820,1214,Party_asnb,861,asnb
Malaysia,2011,MAL,820,1214,Strong_asnb,749,asnb
Malaysia,2011,MAL,820,1214,Church_asnb,1062,asnb
Malaysia,2011,MAL,820,1214,Army_wvs,721,wvs
Malaysia,2011,MAL,820,1214,Strong_wvs,603,wvs
Malaysia,2011,MAL,820,1214,EvDemoc_wvs,1125,wvs
Malaysia,2011,MAL,820,1214,ImpDemoc_wvs,1155,wvs
Malaysia,2014,MAL,820,1207,ThreeState_asnb,783,asnb
Malaysia,2014,MAL,820,1207,Army_asnb,951,asnb
Malaysia,2014,MAL,820,1207,DemocSuit_asnb,762,asnb
Malaysia,2014,MAL,820,1207,Party_asnb,852,asnb
Malaysia,2014,MAL,820,1207,Strong_asnb,727,asnb
Malaysia,2014,MAL,820,1207,Church_asnb,1030,asnb
Malaysia,2015,MAL,820,1000,ImpDemoc_pew,670,pew
Maldives,2005,MAD,781,821,Army_asb,85,asb
Maldives,2005,MAD,781,821,EvDemoc_asb,656,asb
Mali,1999,MLI,432,2089,Army_afrob,1468,afb
Mali,1999,MLI,432,2089,Strong_afrob,1515,afb
Mali,1999,MLI,432,2089,ThreeState_afrob,1247,afb
Mali,1999,MLI,432,2089,Party_afrob,1535,afb
Mali,2003,MLI,432,1283,Army_afrob,834,afb
Mali,2003,MLI,432,1283,Strong_afrob,849,afb
Mali,2003,MLI,432,1283,ThreeState_afrob,912,afb
Mali,2003,MLI,432,1283,Party_afrob,916,afb
Mali,2005,MLI,432,1244,Army_afrob,824,afb
Mali,2005,MLI,432,1244,Strong_afrob,914,afb
Mali,2005,MLI,432,1244,ThreeState_afrob,841,afb
Mali,2005,MLI,432,1244,Party_afrob,903,afb
Mali,2007,MLI,432,700,Army_wvs,329,wvs
Mali,2007,MLI,432,700,Strong_wvs,245,wvs
Mali,2007,MLI,432,700,EvDemoc_wvs,560,wvs
Mali,2007,MLI,432,700,ImpDemoc_wvs,502,wvs
Mali,2007,MLI,432,700,Strong_pew,392,pew
Mali,2007,MLI,432,700,ImpDemoc_pew,518,pew
Mali,2008,MLI,432,1232,Army_afrob,750,afb
Mali,2008,MLI,432,1232,Strong_afrob,956,afb
Mali,2008,MLI,432,1232,ThreeState_afrob,887,afb
Mali,2008,MLI,432,1232,Party_afrob,921,afb
Mali,2012,MLI,432,1200,Army_afrob,692,afb
Mali,2012,MLI,432,1200,Strong_afrob,961,afb
Mali,2012,MLI,432,1200,ThreeState_afrob,742,afb
Mali,2012,MLI,432,1200,Party_afrob,922,afb
Mali,2014,MLI,432,1200,Army_afrob,762,afb
Mali,2014,MLI,432,1200,Strong_afrob,1036,afb
Mali,2014,MLI,432,1200,ThreeState_afrob,896,afb
Mali,2014,MLI,432,1200,Party_afrob,1009,afb
Mali,2017,MLI,432,1200,Army_afrob,773,afb
Mali,2017,MLI,432,1200,Strong_afrob,1048,afb
Mali,2017,MLI,432,1200,ThreeState_afrob,809,afb
Mali,2017,MLI,432,1200,Party_afrob,915,afb
Malta,1999,MLT,338,1002,Army_evs,938,evs
Malta,1999,MLT,338,1002,Strong_evs,787,evs
Malta,1999,MLT,338,1002,Church_evs,893,evs
Malta,1999,MLT,338,1002,EvDemoc_evs,902,evs
Malta,2008,MLT,338,1500,Army_evs,1232,evs
Malta,2008,MLT,338,1500,Strong_evs,922,evs
Malta,2008,MLT,338,1500,Church_evs,1236,evs
Malta,2008,MLT,338,1500,EvDemoc_evs,1302,evs
Mauritius,2012,MAS,590,1200,Army_afrob,1151,afb
Mauritius,2012,MAS,590,1200,Strong_afrob,1126,afb
Mauritius,2012,MAS,590,1200,ThreeState_afrob,1015,afb
Mauritius,2012,MAS,590,1200,Party_afrob,1097,afb
Mauritius,2014,MAS,590,1200,Army_afrob,1119,afb
Mauritius,2014,MAS,590,1200,Strong_afrob,1119,afb
Mauritius,2014,MAS,590,1200,ThreeState_afrob,988,afb
Mauritius,2014,MAS,590,1200,Party_afrob,1097,afb
Mexico,1995,MEX,70,1204,ThreeState_lb,594,lb
Mexico,1996,MEX,70,1526,ThreeState_lb,811,lb
Mexico,1996,MEX,70,1526,Army_wvs,967,wvs
Mexico,1996,MEX,70,1526,Strong_wvs,691,wvs
Mexico,1996,MEX,70,1526,Church_wvs,1012,wvs
Mexico,1996,MEX,70,1526,EvDemoc_wvs,1039,wvs
Mexico,1997,MEX,70,1105,ThreeState_lb,571,lb
Mexico,1998,MEX,70,1200,ThreeState_lb,608,lb
Mexico,2000,MEX,70,1166,ThreeState_lb,525,lb
Mexico,2000,MEX,70,1166,Army_wvs,614,wvs
Mexico,2000,MEX,70,1166,Strong_wvs,405,wvs
Mexico,2000,MEX,70,1166,Church_wvs,726,wvs
Mexico,2000,MEX,70,1166,EvDemoc_wvs,823,wvs
Mexico,2001,MEX,70,1253,ThreeState_lb,582,lb
Mexico,2002,MEX,70,995,Church_lb,706,lb
Mexico,2002,MEX,70,995,ThreeState_lb,629,lb
Mexico,2002,MEX,70,995,Strong_pew,716,pew
Mexico,2002,MEX,70,995,ImpDemoc_pew,667,pew
Mexico,2003,MEX,70,1991,Church_lb,1420,lb
Mexico,2003,MEX,70,1991,ThreeState_lb,1060,lb
Mexico,2003,MEX,70,1991,Church_cses,1408,cses
Mexico,2004,MEX,70,1200,Church_lb,947,lb
Mexico,2004,MEX,70,1200,ThreeState_lb,653,lb
Mexico,2004,MEX,70,1200,ThreeState_lapop,815,lapop
Mexico,2004,MEX,70,1200,Church_lapop,786,lapop
Mexico,2004,MEX,70,1200,Strong_lapop_2,942,lapop
Mexico,2005,MEX,70,1200,Church_lb,760,lb
Mexico,2005,MEX,70,1200,ThreeState_lb,702,lb
Mexico,2005,MEX,70,1200,Army_wvs,657,wvs
Mexico,2005,MEX,70,1200,Strong_wvs,468,wvs
Mexico,2005,MEX,70,1200,EvDemoc_wvs,965,wvs
Mexico,2005,MEX,70,1200,ImpDemoc_wvs,1046,wvs
Mexico,2006,MEX,70,1200,Church_lb,820,lb
Mexico,2006,MEX,70,1200,ThreeState_lb,647,lb
Mexico,2006,MEX,70,1200,ThreeState_lapop,764,lapop
Mexico,2006,MEX,70,1200,Church_lapop,779,lapop
Mexico,2006,MEX,70,1200,Strong_lapop_1,972,lapop
Mexico,2007,MEX,70,828,Church_lb,543,lb
Mexico,2007,MEX,70,828,ThreeState_lb,397,lb
Mexico,2007,MEX,70,828,Strong_pew,546,pew
Mexico,2007,MEX,70,828,ImpDemoc_pew,455,pew
Mexico,2008,MEX,70,1200,Church_lb,830,lb
Mexico,2008,MEX,70,1200,ThreeState_lb,518,lb
Mexico,2008,MEX,70,1200,ThreeState_lapop,842,lapop
Mexico,2008,MEX,70,1200,Church_lapop,780,lapop
Mexico,2008,MEX,70,1200,Strong_lapop_1,979,lapop
Mexico,2009,MEX,70,1200,Church_lb,744,lb
Mexico,2009,MEX,70,1200,ThreeState_lb,505,lb
Mexico,2010,MEX,70,1200,Church_lb,804,lb
Mexico,2010,MEX,70,1200,ThreeState_lb,584,lb
Mexico,2010,MEX,70,1200,ThreeState_lapop,797,lapop
Mexico,2010,MEX,70,1200,Church_lapop,724,lapop
Mexico,2010,MEX,70,1200,Strong_lapop_1,951,lapop
Mexico,2011,MEX,70,1200,Church_lb,655,lb
Mexico,2012,MEX,70,1500,Army_wvs,696,wvs
Mexico,2012,MEX,70,1500,Strong_wvs,607,wvs
Mexico,2012,MEX,70,1500,EvDemoc_wvs,1234,wvs
Mexico,2012,MEX,70,1500,ImpDemoc_wvs,1319,wvs
Mexico,2012,MEX,70,1500,ThreeState_lapop,1053,lapop
Mexico,2012,MEX,70,1500,Church_lapop,928,lapop
Mexico,2012,MEX,70,1500,Strong_lapop_1,1224,lapop
Mexico,2013,MEX,70,1000,Church_lb,657,lb
Mexico,2013,MEX,70,1000,ThreeState_lb,396,lb
Mexico,2013,MEX,70,1000,ThreeState_pew,600,pew
Mexico,2013,MEX,70,1000,Strong_pew,730,pew
Mexico,2013,MEX,70,1000,ImpDemoc_pew,630,pew
Mexico,2014,MEX,70,1535,ThreeState_lapop,781,lapop
Mexico,2014,MEX,70,1535,Church_lapop,900,lapop
Mexico,2015,MEX,70,1000,Church_lb,597,lb
Mexico,2015,MEX,70,1000,ThreeState_lb,368,lb
Mexico,2015,MEX,70,1000,ImpDemoc_pew,590,pew
Mexico,2016,MEX,70,1200,Church_lb,808,lb
Mexico,2016,MEX,70,1200,ThreeState_lb,552,lb
Mexico,2017,MEX,70,1000,Church_lb,542,lb
Mexico,2017,MEX,70,1000,ThreeState_lb,377,lb
Mexico,2017,MEX,70,1000,EvDemoc_pew,580,pew
Mexico,2017,MEX,70,1000,Strong_pew.1,670,pew
Mexico,2017,MEX,70,1000,Army_pew,520,pew
Moldova,1996,MLD,359,984,Army_wvs,814,wvs
Moldova,1996,MLD,359,984,Strong_wvs,386,wvs
Moldova,1996,MLD,359,984,Church_wvs,653,wvs
Moldova,1996,MLD,359,984,EvDemoc_wvs,765,wvs
Moldova,2002,MLD,359,1008,Army_wvs,682,wvs
Moldova,2002,MLD,359,1008,Strong_wvs,298,wvs
Moldova,2002,MLD,359,1008,Church_wvs,580,wvs
Moldova,2002,MLD,359,1008,EvDemoc_wvs,595,wvs
Moldova,2006,MLD,359,1046,Army_wvs,768,wvs
Moldova,2006,MLD,359,1046,Strong_wvs,331,wvs
Moldova,2006,MLD,359,1046,EvDemoc_wvs,863,wvs
Moldova,2006,MLD,359,1046,ImpDemoc_wvs,859,wvs
Moldova,2008,MLD,359,1551,Army_evs,920,evs
Moldova,2008,MLD,359,1551,Strong_evs,221,evs
Moldova,2008,MLD,359,1551,Church_evs,952,evs
Moldova,2008,MLD,359,1551,EvDemoc_evs,1069,evs
Mongolia,2003,MON,712,1144,ThreeState_asnb,633,asnb
Mongolia,2003,MON,712,1144,Army_asnb,981,asnb
Mongolia,2003,MON,712,1144,DemocExtent_asnb,1035,asnb
Mongolia,2003,MON,712,1144,DemocSuit_asnb,978,asnb
Mongolia,2003,MON,712,1144,Party_asnb,831,asnb
Mongolia,2003,MON,712,1144,Strong_asnb,677,asnb
Mongolia,2005,MON,712,800,Army_asb,447,asb
Mongolia,2005,MON,712,800,Strong_asb,205,asb
Mongolia,2005,MON,712,800,EvDemoc_asb,664,asb
Mongolia,2006,MON,712,1211,ThreeState_asnb,481,asnb
Mongolia,2006,MON,712,1211,Army_asnb,1010,asnb
Mongolia,2006,MON,712,1211,DemocExtent_asnb,1143,asnb
Mongolia,2006,MON,712,1211,DemocSuit_asnb,1090,asnb
Mongolia,2006,MON,712,1211,Party_asnb,852,asnb
Mongolia,2006,MON,712,1211,Strong_asnb,434,asnb
Mongolia,2010,MON,712,1210,ThreeState_asnb,586,asnb
Mongolia,2010,MON,712,1210,Army_asnb,1042,asnb
Mongolia,2010,MON,712,1210,DemocSuit_asnb,1018,asnb
Mongolia,2010,MON,712,1210,Party_asnb,892,asnb
Mongolia,2010,MON,712,1210,Strong_asnb,516,asnb
Mongolia,2010,MON,712,1210,Church_asnb,1033,asnb
Mongolia,2014,MON,712,1228,ThreeState_asnb,537,asnb
Mongolia,2014,MON,712,1228,Army_asnb,956,asnb
Mongolia,2014,MON,712,1228,DemocSuit_asnb,882,asnb
Mongolia,2014,MON,712,1228,Party_asnb,821,asnb
Mongolia,2014,MON,712,1228,Strong_asnb,420,asnb
Mongolia,2014,MON,712,1228,Church_asnb,1004,asnb
Montenegro,1996,MNG,341,240,Army_wvs,197,wvs
Montenegro,1996,MNG,341,240,Strong_wvs,153,wvs
Montenegro,1996,MNG,341,240,Church_wvs,202,wvs
Montenegro,1996,MNG,341,240,EvDemoc_wvs,210,wvs
Montenegro,2001,MNG,341,82,Army_wvs,67,wvs
Montenegro,2001,MNG,341,82,Strong_wvs,61,wvs
Montenegro,2001,MNG,341,82,Church_wvs,66,wvs
Montenegro,2001,MNG,341,82,EvDemoc_wvs,70,wvs
Montenegro,2008,MNG,341,1516,Army_evs,910,evs
Montenegro,2008,MNG,341,1516,Strong_evs,612,evs
Montenegro,2008,MNG,341,1516,Church_evs,1128,evs
Montenegro,2008,MNG,341,1516,EvDemoc_evs,1155,evs
Morocco,2001,MOR,600,1251,Army_wvs,744,wvs
Morocco,2001,MOR,600,1251,Strong_wvs,696,wvs
Morocco,2001,MOR,600,1251,Church_wvs,694,wvs
Morocco,2001,MOR,600,1251,EvDemoc_wvs,789,wvs
Morocco,2006,MOR,600,1277,Church_arb,1080,arb
Morocco,2006,MOR,600,1277,Strong_arb_2,937,arb
Morocco,2006,MOR,600,1277,EvDemoc_arb,1144,arb
Morocco,2006,MOR,600,1277,DemocSuit_arb,1016,arb
Morocco,2007,MOR,600,1000,Army_wvs,587,wvs
Morocco,2007,MOR,600,1000,Strong_wvs,632,wvs
Morocco,2007,MOR,600,1000,EvDemoc_wvs,840,wvs
Morocco,2007,MOR,600,1000,ImpDemoc_wvs,784,wvs
Morocco,2007,MOR,600,1000,ImpDemoc_pew,650,pew
Morocco,2011,MOR,600,1200,Strong_wvs,682,wvs
Morocco,2011,MOR,600,1200,EvDemoc_wvs,1018,wvs
Morocco,2011,MOR,600,1200,ImpDemoc_wvs,904,wvs
Morocco,2012,MOR,600,1197,Army_afrob,739,afb
Morocco,2012,MOR,600,1197,Strong_afrob,777,afb
Morocco,2012,MOR,600,1197,ThreeState_afrob,749,afb
Morocco,2012,MOR,600,1197,Party_afrob,755,afb
Morocco,2013,MOR,600,1116,Church_arb,774,arb
Morocco,2013,MOR,600,1116,Strong_arb_1,833,arb
Morocco,2013,MOR,600,1116,EvDemoc_arb,948,arb
Morocco,2013,MOR,600,1116,DemocSuit_arb,479,arb
Morocco,2015,MOR,600,1200,Army_afrob,928,afb
Morocco,2015,MOR,600,1200,Strong_afrob,922,afb
Morocco,2015,MOR,600,1200,ThreeState_afrob,768,afb
Morocco,2015,MOR,600,1200,Party_afrob,964,afb
Morocco,2016,MOR,600,1200,Church_arb,946,arb
Morocco,2016,MOR,600,1200,DemocSuit_arb,784,arb
Morocco,2016,MOR,600,1200,ThreeState_arb,613,arb
Mozambique,2003,MZM,541,1400,Army_afrob,743,afb
Mozambique,2003,MZM,541,1400,Strong_afrob,570,afb
Mozambique,2003,MZM,541,1400,ThreeState_afrob,755,afb
Mozambique,2003,MZM,541,1400,Party_afrob,588,afb
Mozambique,2005,MZM,541,1198,Army_afrob,683,afb
Mozambique,2005,MZM,541,1198,Strong_afrob,500,afb
Mozambique,2005,MZM,541,1198,ThreeState_afrob,672,afb
Mozambique,2005,MZM,541,1198,Party_afrob,616,afb
Mozambique,2008,MZM,541,1200,Army_afrob,756,afb
Mozambique,2008,MZM,541,1200,Strong_afrob,701,afb
Mozambique,2008,MZM,541,1200,ThreeState_afrob,709,afb
Mozambique,2008,MZM,541,1200,Party_afrob,614,afb
Mozambique,2012,MZM,541,2400,Army_afrob,1423,afb
Mozambique,2012,MZM,541,2400,Strong_afrob,1365,afb
Mozambique,2012,MZM,541,2400,ThreeState_afrob,1500,afb
Mozambique,2012,MZM,541,2400,Party_afrob,1349,afb
Mozambique,2015,MZM,541,2400,Army_afrob,1044,afb
Mozambique,2015,MZM,541,2400,Strong_afrob,827,afb
Mozambique,2015,MZM,541,2400,ThreeState_afrob,1073,afb
Mozambique,2015,MZM,541,2400,Party_afrob,1191,afb
Myanmar,2015,MYA,775,1620,ThreeState_asnb,1067,asnb
Myanmar,2015,MYA,775,1620,Army_asnb,602,asnb
Myanmar,2015,MYA,775,1620,DemocSuit_asnb,773,asnb
Myanmar,2015,MYA,775,1620,Party_asnb,719,asnb
Myanmar,2015,MYA,775,1620,Strong_asnb,453,asnb
Myanmar,2015,MYA,775,1620,Church_asnb,1206,asnb
Namibia,1999,NAM,565,1183,Army_afrob,686,afb
Namibia,1999,NAM,565,1183,Strong_afrob,658,afb
Namibia,1999,NAM,565,1183,ThreeState_afrob,678,afb
Namibia,1999,NAM,565,1183,Party_afrob,743,afb
Namibia,2003,NAM,565,1199,Army_afrob,618,afb
Namibia,2003,NAM,565,1199,Strong_afrob,691,afb
Namibia,2003,NAM,565,1199,ThreeState_afrob,649,afb
Namibia,2003,NAM,565,1199,Party_afrob,657,afb
Namibia,2005,NAM,565,1200,Army_afrob,477,afb
Namibia,2005,NAM,565,1200,Strong_afrob,539,afb
Namibia,2005,NAM,565,1200,ThreeState_afrob,678,afb
Namibia,2005,NAM,565,1200,Party_afrob,704,afb
Namibia,2008,NAM,565,1200,Army_afrob,808,afb
Namibia,2008,NAM,565,1200,Strong_afrob,874,afb
Namibia,2008,NAM,565,1200,ThreeState_afrob,767,afb
Namibia,2008,NAM,565,1200,Party_afrob,824,afb
Namibia,2012,NAM,565,1200,Army_afrob,919,afb
Namibia,2012,NAM,565,1200,Strong_afrob,948,afb
Namibia,2012,NAM,565,1200,ThreeState_afrob,763,afb
Namibia,2012,NAM,565,1200,Party_afrob,913,afb
Namibia,2014,NAM,565,1200,Army_afrob,924,afb
Namibia,2014,NAM,565,1200,Strong_afrob,1013,afb
Namibia,2014,NAM,565,1200,ThreeState_afrob,886,afb
Namibia,2014,NAM,565,1200,Party_afrob,980,afb
Nepal,2005,NEP,790,1580,Army_asb,893,asb
Nepal,2005,NEP,790,1580,Strong_asb,610,asb
Nepal,2005,NEP,790,1580,EvDemoc_asb,1217,asb
Nepal,2005,NEP,790,1580,DemocSuit_sab,865,sab
Nepal,2005,NEP,790,1580,ThreeState_sab,684,sab
Nepal,2005,NEP,790,1580,Strong_sab,146,sab
Nepal,2005,NEP,790,1580,Army_sab,717,sab
Nepal,2005,NEP,790,1580,Elec_sab,1102,sab
Nepal,2013,NEP,790,1945,ThreeState_sab,749,sab
Nepal,2013,NEP,790,1945,Strong_sab,684,sab
Nepal,2013,NEP,790,1945,Army_sab,909,sab
Netherlands,1988,NTH,210,1006,ThreeState_eb,851,eb
Netherlands,1992,NTH,210,1002,ThreeState_eb,820,eb
Netherlands,1999,NTH,210,1003,Army_evs,988,evs
Netherlands,1999,NTH,210,1003,Strong_evs,723,evs
Netherlands,1999,NTH,210,1003,Church_evs,951,evs
Netherlands,1999,NTH,210,1003,EvDemoc_evs,958,evs
Netherlands,2002,NTH,210,1574,Church_cses,1443,cses
Netherlands,2005,NTH,210,1050,Army_wvs,936,wvs
Netherlands,2005,NTH,210,1050,Strong_wvs,561,wvs
Netherlands,2005,NTH,210,1050,EvDemoc_wvs,897,wvs
Netherlands,2005,NTH,210,1050,ImpDemoc_wvs,976,wvs
Netherlands,2008,NTH,210,1554,Army_evs,1468,evs
Netherlands,2008,NTH,210,1554,Strong_evs,929,evs
Netherlands,2008,NTH,210,1554,Church_evs,1387,evs
Netherlands,2008,NTH,210,1554,EvDemoc_evs,1373,evs
Netherlands,2012,NTH,210,1831,ImpDemoc_ess,1653,ess
Netherlands,2012,NTH,210,1831,Army_wvs,1589,wvs
Netherlands,2012,NTH,210,1831,Strong_wvs,993,wvs
Netherlands,2012,NTH,210,1831,EvDemoc_wvs,1474,wvs
Netherlands,2012,NTH,210,1831,ImpDemoc_wvs,1664,wvs
Netherlands,2017,NTH,210,1006,EvDemoc_pew,845,pew
Netherlands,2017,NTH,210,1006,Strong_pew.1,895,pew
Netherlands,2017,NTH,210,1006,Army_pew,915,pew
New Zealand,1998,NEW,920,1201,Army_wvs,1057,wvs
New Zealand,1998,NEW,920,1201,Strong_wvs,849,wvs
New Zealand,1998,NEW,920,1201,Church_wvs,850,wvs
New Zealand,1998,NEW,920,1201,EvDemoc_wvs,920,wvs
New Zealand,2002,NEW,920,1741,Church_cses,1334,cses
New Zealand,2005,NEW,920,954,Army_wvs,823,wvs
New Zealand,2005,NEW,920,954,Strong_wvs,680,wvs
New Zealand,2005,NEW,920,954,EvDemoc_wvs,729,wvs
New Zealand,2011,NEW,920,841,Army_wvs,754,wvs
New Zealand,2011,NEW,920,841,Strong_wvs,581,wvs
New Zealand,2011,NEW,920,841,EvDemoc_wvs,648,wvs
New Zealand,2011,NEW,920,841,ImpDemoc_wvs,734,wvs
Nicaragua,1996,NIC,93,1034,ThreeState_lb,612,lb
Nicaragua,1997,NIC,93,1002,ThreeState_lb,680,lb
Nicaragua,1998,NIC,93,1000,ThreeState_lb,719,lb
Nicaragua,2000,NIC,93,1000,ThreeState_lb,639,lb
Nicaragua,2001,NIC,93,1005,ThreeState_lb,429,lb
Nicaragua,2002,NIC,93,1016,Church_lb,832,lb
Nicaragua,2002,NIC,93,1016,ThreeState_lb,640,lb
Nicaragua,2003,NIC,93,1004,ThreeState_lb,515,lb
Nicaragua,2004,NIC,93,1000,Church_lb,665,lb
Nicaragua,2004,NIC,93,1000,ThreeState_lb,386,lb
Nicaragua,2004,NIC,93,1000,ThreeState_lapop,634,lapop
Nicaragua,2004,NIC,93,1000,Church_lapop,618,lapop
Nicaragua,2004,NIC,93,1000,Strong_lapop_2,815,lapop
Nicaragua,2005,NIC,93,1000,Church_lb,705,lb
Nicaragua,2005,NIC,93,1000,ThreeState_lb,567,lb
Nicaragua,2006,NIC,93,1000,Church_lb,679,lb
Nicaragua,2006,NIC,93,1000,ThreeState_lb,564,lb
Nicaragua,2006,NIC,93,1000,ThreeState_lapop,568,lapop
Nicaragua,2006,NIC,93,1000,Church_lapop,527,lapop
Nicaragua,2006,NIC,93,1000,Strong_lapop_1,724,lapop
Nicaragua,2007,NIC,93,1000,Church_lb,754,lb
Nicaragua,2007,NIC,93,1000,ThreeState_lb,614,lb
Nicaragua,2008,NIC,93,1000,Church_lb,671,lb
Nicaragua,2008,NIC,93,1000,ThreeState_lb,584,lb
Nicaragua,2008,NIC,93,1000,ThreeState_lapop,729,lapop
Nicaragua,2008,NIC,93,1000,Church_lapop,601,lapop
Nicaragua,2008,NIC,93,1000,Strong_lapop_1,833,lapop
Nicaragua,2009,NIC,93,1000,Church_lb,724,lb
Nicaragua,2009,NIC,93,1000,ThreeState_lb,549,lb
Nicaragua,2010,NIC,93,1000,Church_lb,732,lb
Nicaragua,2010,NIC,93,1000,ThreeState_lb,584,lb
Nicaragua,2010,NIC,93,1000,ThreeState_lapop,784,lapop
Nicaragua,2010,NIC,93,1000,Church_lapop,631,lapop
Nicaragua,2010,NIC,93,1000,Strong_lapop_1,856,lapop
Nicaragua,2011,NIC,93,1000,Church_lb,738,lb
Nicaragua,2011,NIC,93,1000,ThreeState_lb,503,lb
Nicaragua,2012,NIC,93,1499,ThreeState_lapop,1238,lapop
Nicaragua,2012,NIC,93,1499,Church_lapop,1030,lapop
Nicaragua,2012,NIC,93,1499,Strong_lapop_1,1321,lapop
Nicaragua,2013,NIC,93,1000,Church_lb,807,lb
Nicaragua,2013,NIC,93,1000,ThreeState_lb,503,lb
Nicaragua,2014,NIC,93,1546,ThreeState_lapop,1067,lapop
Nicaragua,2014,NIC,93,1546,Church_lapop,987,lapop
Nicaragua,2015,NIC,93,1000,Church_lb,773,lb
Nicaragua,2015,NIC,93,1000,ThreeState_lb,483,lb
Nicaragua,2016,NIC,93,1000,Church_lb,821,lb
Nicaragua,2016,NIC,93,1000,ThreeState_lb,414,lb
Nicaragua,2017,NIC,93,1000,Church_lb,760,lb
Nicaragua,2017,NIC,93,1000,ThreeState_lb,398,lb
Niger,2012,NIR,436,1199,Army_afrob,691,afb
Niger,2012,NIR,436,1199,Strong_afrob,818,afb
Niger,2012,NIR,436,1199,ThreeState_afrob,787,afb
Niger,2012,NIR,436,1199,Party_afrob,955,afb
Niger,2015,NIR,436,1200,Army_afrob,873,afb
Niger,2015,NIR,436,1200,Strong_afrob,988,afb
Niger,2015,NIR,436,1200,ThreeState_afrob,851,afb
Niger,2015,NIR,436,1200,Party_afrob,1035,afb
Nigeria,1995,NIG,475,1996,Army_wvs,1332,wvs
Nigeria,1995,NIG,475,1996,Strong_wvs,1212,wvs
Nigeria,1995,NIG,475,1996,Church_wvs,1603,wvs
Nigeria,1995,NIG,475,1996,EvDemoc_wvs,1784,wvs
Nigeria,1999,NIG,475,3603,Army_afrob,3243,afb
Nigeria,1999,NIG,475,3603,Strong_afrob,3009,afb
Nigeria,1999,NIG,475,3603,ThreeState_afrob,2912,afb
Nigeria,1999,NIG,475,3603,Party_afrob,3188,afb
Nigeria,2000,NIG,475,2022,Army_wvs,1471,wvs
Nigeria,2000,NIG,475,2022,Strong_wvs,1114,wvs
Nigeria,2000,NIG,475,2022,Church_wvs,895,wvs
Nigeria,2000,NIG,475,2022,EvDemoc_wvs,1897,wvs
Nigeria,2002,NIG,475,1000,Strong_pew,570,pew
