"country","year","country_name","ISO","COWcode","Region_UN","Vdem_libdem_z","Vdem_libdem_m1","ChgDem","Vdem_regime_di","Vdem_polyarchy_z","Vdem_liberal_z","corruption_z","corruption_m1","swiid_gini","swiid_gini_m1","edu_year","edu_year_m1","DemYear_z","lg_imp_mdpgdp","lg_imp_imfgdp","lg_mdpgdp_lag1","lg_imfgdp_lag1"
"Bosnia & Herzegovina",2004,"Bosnia","BIH",346,"Southern Europe",0.0287687859214162,0.35495022497624,-0.326181439054824,1,0.431037114808824,-0.0647039236596951,0.613390074283226,1.03094894353064,39,51.4,7.3,7.1,-0.0458180079183454,8.66768002469017,8.80699988819408,8.70167907103957,8.72029417211142
"Botswana",2004,"Botswana","BWA",571,"Southern Africa",0.747850594746824,0.0287687859214162,0.719081808825407,1,0.70051663182231,0.908230101784266,-0.732077651394236,0.613390074283226,58.1,39,8.1,7.3,0.103417537999004,9.2897982933109,9.19520137796087,9.25941620962278,9.1597277434443
"Brazil",2004,"Brazil","BRA",140,"South America",1.08885846284959,0.747850594746824,0.341007868102771,1,1.19013434583273,0.718294774107955,0.242226487465069,-0.732077651394236,49.7,58.1,6.2,8.1,0.103417537999004,9.03181161342092,9.2370057298611,8.99193557500915,9.05122770811025
"Bulgaria",2004,"Bulgaria","BGR",355,"Eastern Europe",0.725610951174904,1.08885846284959,-0.36324751167469,1,0.670152742581354,0.927611257669604,0.149435701375872,0.242226487465069,32.9,49.7,10.1,6.2,0.087142550791442,9.25836834098676,9.27240754515687,9.20402044323136,9.17585997440086
"Burkina Faso",2004,"Burkina Faso","BFA",439,"Western Africa",-0.189921042535795,0.725610951174904,-0.915531993710699,1,0.00214717928031659,-0.0375703054202221,NA,0.149435701375872,45.1,32.9,1.3,10.1,-0.178871679369197,7.13489085156588,7.06214730714766,7.14124512235049,7.02100102107365
"Burundi",2004,"Burundi","BDI",516,"Eastern Africa",-0.912709458623189,-0.189921042535795,-0.722788416087394,0,-1.25795422421937,-0.301154025460817,NA,NA,38.9,45.1,2.2,1.3,NA,6.93244789157251,6.38375240128858,6.90575327631146,6.35190939416522
"Cambodia",2004,"Cambodia","KHM",811,"South-Eastern Asia",-1.08321339267457,-0.912709458623189,-0.170503934051385,0,-0.806291371760144,-1.40200367974801,NA,NA,36.5,38.9,3.5,2.2,NA,7.37775890822787,7.33033340711979,7.3304052118444,7.22160357520898
"Cameroon",2004,"Cameroon","CMR",471,"Middle Africa",-1.01278785469683,-1.08321339267457,0.0704255379777461,0,-0.821473316380622,-1.13841995970741,1.07734444719058,NA,44.4,36.5,5.1,3.5,NA,7.7510451179718,7.79093464824321,7.74932246466036,7.72569894001325
"Canada",2004,"Canada","CAN",20,"Northern America",1.31496150583078,-1.01278785469683,2.32774936052761,1,1.21290726276345,1.14855643476246,-1.89196358366262,1.07734444719058,31.2,44.4,12,5.1,0.103417537999004,10.5767125986592,10.4190137496739,10.5441038310828,10.4153040298472
"Cape Verde",2004,"Cape Verde","CPV",402,"Western Africa",1.09256507011158,1.31496150583078,-0.222396435719198,1,0.909268370353885,1.17181382182486,NA,-1.89196358366262,50.4,31.2,4.2,12,0.087142550791442,8.38045666784277,8.32187297363507,8.31066090590723,8.26202630939337
"Chile",2004,"Chile","CHL",155,"South America",1.39650686559449,1.09256507011158,0.303941795482904,1,1.26604406893512,1.10979412299178,-1.38161381771067,NA,47.2,50.4,9.6,4.2,0.0954507153002735,9.40252974796849,9.5467787379299,9.31829751348127,9.46112350131885
"China",2004,"China","CHN",710,"Eastern Asia",-1.36862215184755,1.39650686559449,-2.76512901744203,0,-1.70582159052347,-1.66171116861154,0.474203673918746,-1.38161381771067,41.9,47.2,6.8,9.6,NA,8.62962862074603,8.49949450821397,8.54130026675947,8.43515793880774
"Colombia",2004,"Colombia","COL",100,"South America",0.0435952149693627,-1.36862215184755,1.41221736681691,1,0.0249200962110338,0.543864371139914,0.28862199112501,0.474203673918746,51.1,41.9,6.6,6.8,0.087142550791442,8.88737648537976,8.96925457044637,8.85109068766498,8.90490436935679
"Costa Rica",2004,"Costa Rica","CRI",94,"Central America",1.47063901083422,0.0435952149693627,1.42704379586485,1,1.25845309662488,1.2144523647726,-0.221727885442284,0.28862199112501,44.8,51.1,7.9,6.6,0.103417537999004,9.19715381017201,9.12923481122973,9.16711966952162,9.07476317184576
"Côte d’Ivoire",2004,"Côte d’Ivoire","CIV",437,"Western Africa",-0.586528019568365,1.47063901083422,-2.05716703040258,0,-0.403969839317474,-0.378678649002169,1.12373984023518,-0.221727885442284,49.4,44.8,3.6,7.9,-0.445181133901542,7.61283103040736,8.09139566971467,7.67182679787878,8.07344638178095
"Croatia",2004,"Croatia","HRV",344,"Southern Europe",0.777503452842717,-0.586528019568365,1.36403147241108,1,0.962405176525558,0.602007838795928,0.427808280874148,1.12373984023518,27.4,49.4,9.7,3.6,-0.196975569294671,9.68090634307809,9.71000418004819,9.64956257688248,9.64294715753054
"Cyprus",2004,"Cyprus","CYP",352,"Western Asia",0.977660244989995,0.777503452842717,0.200156792147278,1,1.0876562196445,0.811324322357577,-0.453705071895961,0.427808280874148,29.5,27.4,10.5,9.7,0.103417537999004,10.0856007542923,9.95083605298524,10.0725549936517,9.89203593881413
"Czechia",2004,"Czechia","CZE",316,"Eastern Europe",1.46693240357223,0.977660244989995,0.489272158582236,1,1.35713573665799,1.09041296710644,0.103040308331274,-0.453705071895961,25.7,29.5,11.6,10.5,0.087142550791442,10.0166376504688,9.94023136033129,9.98349949050551,9.86606882515134
"Denmark",2004,"Denmark","DNK",390,"Northern Europe",1.63743633762362,1.46693240357223,0.170503934051385,1,1.34954476434775,1.32686306890756,-2.35591795656997,0.103040308331274,22.9,25.7,12.8,11.6,0.103417537999004,10.5219381261924,10.5089073188744,10.4809713244424,10.4585927878337
"Dominican Republic",2004,"Dominican Republic","DOM",42,"Caribbean",-0.312239082181354,1.63743633762362,-1.94967541980497,1,0.336149960930835,-0.688777143167575,0.706180860372423,-2.35591795656997,48.1,22.9,6.9,12.8,0,8.96072450033086,8.90299873492447,8.93813787037279,8.86497740833887
"Ecuador",2004,"Ecuador","ECU",130,"South America",0.247458614378628,-0.312239082181354,0.559697696559982,1,0.711903090287669,-0.0879613107221006,0.9381580468261,0.706180860372423,48.4,48.1,7.2,6.9,0.103417537999004,8.7937637591133,8.87290948033008,8.70300863746445,8.78424242912682
"Egypt",2004,"Egypt","EGY",651,"Northern Africa",-1.05356053457868,0.247458614378628,-1.30101914895731,0,-1.29211359961544,-0.843826390250278,0.566994570623285,0.9381580468261,41.4,48.4,5.4,7.2,NA,8.65451738227946,8.88251219654103,8.62891344102665,8.83415500218507
"El Salvador",2004,"El Salvador","SLV",92,"Central America",-0.364131583849167,-1.05356053457868,0.689428950729514,1,-0.0547851130464765,-0.332163874877358,0.103040308331274,0.566994570623285,44.4,41.4,5.8,5.4,-0.100673391276465,8.67965211911394,8.5169280410913,8.64927353177345,8.48644935149132
"Estonia",2004,"Estonia","EST",366,"Northern Europe",1.51511829797806,-0.364131583849167,1.87924988182722,1,1.35334025050287,1.15243266593952,-0.732077651394236,0.103040308331274,34,44.4,12,5.8,0.0813953691970595,9.62046129162054,9.77474137100172,9.5624750243727,9.67671158028201
"Eswatini",2004,"Eswatini","SWZ",572,"Southern Africa",-1.24630411220199,1.51511829797806,-2.76142241018004,0,-1.60334346433525,-1.25083066384237,NA,-0.732077651394236,58.4,34,4,12,NA,8.73472100394481,8.68697797477913,8.73359406186306,8.62830365637942
"Ethiopia",2004,"Ethiopia","ETH",530,"Eastern Africa",-1.17958518148623,-1.24630411220199,0.0667189307157596,0,-1.11372575032483,-1.39812744857094,0.98455355048604,NA,33,58.4,1.8,4,NA,6.48920493132532,6.35624901748764,6.44413125670044,6.24728702012462
"Finland",2004,"Finland","FIN",375,"Northern Europe",1.38168043654654,-1.17958518148623,2.56126561803277,1,1.12940656735082,1.29197698831396,-2.44870874265917,0.98455355048604,25.3,33,11.9,1.8,0.103417537999004,10.4646735356411,10.3947078069151,10.4173585344881,10.3319083933876
"France",2004,"France","FRA",220,"Western Europe",1.32237472035475,1.38168043654654,-0.059305716191786,1,1.22049823507369,1.0477744241587,-1.24242741734619,-2.44870874265917,28,25.3,10.3,11.9,0.103417537999004,10.3797838414049,10.3947078069151,10.359519024215,10.1830784905514
"Gabon",2004,"Gabon","GAB",481,"Middle Africa",-0.82375088433551,1.32237472035475,-2.14612560469026,0,-0.665858384020721,-0.777930460240129,0.520599177578687,-1.24242741734619,NA,28,6.8,10.3,NA,9.426741242423,9.59586471302818,9.25100235369507,9.58350570613593
"Georgia",2004,"Georgia","GEO",372,"Western Asia",-0.123202111820036,-0.82375088433551,0.700548772515474,1,0.13119370855438,-0.0763326171908979,1.12373984023518,0.520599177578687,38.6,NA,12,6.8,-0.565438357064697,8.4721958254855,8.3653298236054,8.38845031552351,8.27624514881399
"Germany",2004,"Germany","DEU",255,"Western Europe",1.6151966940517,-0.123202111820036,1.73839880587173,1,1.36852219512335,1.24933844536621,-1.75277718329814,1.12373984023518,27.5,38.6,13.1,12,0.103417537999004,10.4887153908766,10.3853543457574,10.4624173909763,10.3583444701292
"Ghana",2004,"Ghana","GHA",452,"Western Africa",0.733024165698877,1.6151966940517,-0.882172528352819,1,0.666357256426235,0.950868644732009,0.381412887829549,-1.75277718329814,42.4,27.5,6.4,13.1,0.0414096647589665,7.78239033558746,7.95276037417675,7.70616297019958,7.89879478046704
"Greece",2004,"Greece","GRC",350,"Southern Europe",1.44469276000031,0.733024165698877,0.711668594301434,1,1.33815830588239,1.06715558004404,0.0566446940559909,0.381412887829549,32.9,42.4,9.6,6.4,0.103417537999004,10.1878767092871,10.1734147135626,10.1494487891308,10.0999544726706
"Guatemala",2004,"Guatemala","GTM",90,"Central America",-0.04165675205633,1.44469276000031,-1.48634951205664,1,0.309581557844999,-0.0957137730762358,1.03094894353064,0.0566446940559909,48,32.9,3.6,9.6,-0.196975569294671,8.57734711423598,8.58842282968594,8.55313931818971,8.55387447682394
"Guinea",2004,"Guinea","GIN",438,"Western Africa",-1.12398607255643,-0.04165675205633,-1.0823293205001,0,-0.965701790275165,-1.31672659385252,NA,1.03094894353064,41.4,48,1.6,3.6,NA,6.92853781816467,7.2213166636707,6.95272864462487,7.19116196160042
"Guyana",2004,"Guyana","GUY",110,"South America",-0.082429431938183,-1.12398607255643,1.04155664061824,1,0.229876348587488,-0.0491989989514248,NA,NA,45.6,41.4,7.9,1.6,-0.0875533476987413,8.33350695230292,8.33350695230292,8.29217845069292,8.29217845069292
"Haiti",2004,"Haiti","HTI",41,"Caribbean",-1.20182482505815,-0.082429431938183,-1.11939539311996,0,-1.09474831954923,-1.44076599151868,1.35571702668885,NA,53.5,45.6,4.2,7.9,NA,7.44483327389219,7.21328547958509,7.50659178007084,7.23898548240621
"Honduras",2004,"Honduras","HND",91,"Central America",-0.519809088852606,-1.20182482505815,0.682015736205541,1,0.0325110685212729,-0.797311616125467,0.98455355048604,1.35571702668885,51.8,53.5,4.6,4.2,0.581603091962495,8.25712628599743,8.02280652880815,8.22040309993373,7.96034308243236
"Hungary",2004,"Hungary","HUN",310,"Eastern Europe",1.24082936059105,-0.519809088852606,1.76063844944365,1,1.19013434583273,0.970249800617347,-0.175332492397686,0.98455355048604,27.9,51.8,10.6,4.6,0.106638233594946,9.74302533009507,9.83472932482329,9.74437458087906,9.75884831794189
"Iceland",2004,"Iceland","ISL",395,"Northern Europe",1.32608132761674,1.24082936059105,0.0852519670256926,1,1.24706663815952,1.04389819298163,-2.35591795656997,-0.175332492397686,29,27.9,9.9,10.6,0.103417537999004,10.5157228978406,10.434265230791,10.4681477389305,10.3391596957316
"India",2004,"India","IND",750,"Southern Asia",0.651478805935171,1.32608132761674,-0.674602521681568,1,0.837154133406614,0.493473365838036,0.752576364032363,-2.35591795656997,46.4,29,4.7,9.9,0.103417537999004,7.82484569102686,7.72466191721044,7.76259604854007,7.91642170636525
"Indonesia",2004,"Indonesia","IDN",850,"South-Eastern Asia",0.518040944503652,0.651478805935171,-0.133437861431519,1,0.689130173356952,0.477968441129765,1.12373984023518,0.752576364032363,42.8,46.4,7.3,4.7,-0.196975569294671,8.23164217997341,8.11988596041057,8.15937473677543,8.59254415222793
"Iran",2004,"Iran","IRN",630,"Southern Asia",-1.05356053457868,0.518040944503652,-1.57160147908233,0,-1.25795422421937,-0.843826390250278,0.706180860372423,1.12373984023518,40.6,42.8,6.9,7.3,NA,9.44793894425998,9.49597715798708,9.32767886439342,9.44238947849305
"Iraq",2004,"Iraq","IRQ",645,"Western Asia",-1.1869983960102,-1.05356053457868,-0.133437861431519,0,-1.34525040578712,-1.23144950795704,1.07734444719058,0.706180860372423,NA,40.6,5.7,6.9,NA,8.3696208269491,9.19629755344508,7.97177612288063,8.7677157524777
"Ireland",2004,"Ireland","IRL",205,"Northern Europe",1.49287865440614,-1.1869983960102,2.67987705041634,1,1.29640795817608,1.18731874653313,-1.42800921075527,1.07734444719058,30.3,NA,11.6,5.7,0.103417537999004,10.8412657660517,10.6090474802662,10.7891541148665,10.5351240109643
"Israel",2004,"Israel","ISR",666,"Western Asia",0.892408277964303,1.49287865440614,-0.600470376441835,1,0.886495453423168,0.915982564138401,-0.917659444803315,-1.42800921075527,35.9,30.3,12.2,11.6,0.103417537999004,10.227200158772,10.0116192286512,10.2453736790014,9.95492434082095
"Italy",2004,"Italy","ITA",325,"Southern Europe",1.22970953880509,0.892408277964303,0.337301260840784,1,1.14079302581618,1.00513588121096,-0.175332492397686,-0.917659444803315,32.8,35.9,9.1,12.2,0.103417537999004,10.3852962272316,10.5206687958562,10.3878562582398,10.3422978911734
"Jamaica",2004,"Jamaica","JAM",51,"Caribbean",0.855342205344436,1.22970953880509,-0.37436733346065,1,0.894086425733407,0.799695628826374,0.520599177578687,-0.175332492397686,41.4,32.8,8,9.1,0.103417537999004,8.70748291785937,8.88274781104202,8.68693596600333,8.84879972834999
"Japan",2004,"Japan","JPN",740,"Eastern Asia",1.34832097118866,0.855342205344436,0.492978765844223,1,1.21670274891857,1.09428919828351,-1.14963663125699,0.520599177578687,30.5,41.4,11.1,8,0.103417537999004,10.444473739197,10.378853552706,10.4215668050134,10.3523681524689
"Jordan",2004,"Jordan","JOR",663,"Western Asia",-0.87934999326531,1.34832097118866,-2.22767096445397,0,-1.1858399872721,-0.324411412523222,-0.407309678851363,-1.14963663125699,37.4,30.5,9.7,11.1,NA,8.50754681436443,8.89948167520319,8.41205487329293,8.82266229767556
"Kazakhstan",2004,"Kazakhstan","KAZ",705,"Central Asia",-1.10174642898451,-0.87934999326531,-0.222396435719198,0,-1.11752123647995,-1.13066749735328,1.03094894353064,-0.407309678851363,28.8,37.4,11.5,9.7,NA,9.06958293425992,9.45143253447264,8.93590352627442,9.34015112612352
"Kenya",2004,"Kenya","KEN",501,"Eastern Africa",-0.48274301623274,-1.10174642898451,0.619003412751768,0,-0.328060116215083,-0.285649100752547,1.07734444719058,1.03094894353064,46.9,28.8,5.7,11.5,NA,7.56164174558878,7.52317977600476,7.55171221535131,7.47849956668875
"Kosovo",2004,"Kosovo","XKX",347,"Southern Europe",-0.3826646201591,-0.48274301623274,0.100078396073639,0,-0.214195531561497,-0.208124477211196,NA,1.07734444719058,29,46.9,NA,5.7,-0.556032856871432,8.71686338654481,8.53663491111227,8.1605182474775,8.80444221274104
"Kuwait",2004,"Kuwait","KWT",690,"Western Asia",-0.549461946948499,-0.3826646201591,-0.166797326789399,0,-0.988474707205882,0.532235677608711,-0.0825414850778043,NA,NA,29,6.1,NA,NA,10.9639998331597,11.2373255715602,10.774592616233,11.126360696222
"Kyrgyzstan",2004,"Kyrgyzstan","KGZ",703,"Central Asia",-1.03132089100676,-0.549461946948499,-0.481858944058263,0,-1.02642956875708,-1.02600925557245,1.03094894353064,-0.0825414850778043,35.1,NA,10.1,6.1,NA,7.69757534680234,7.64540447291981,7.65396918047877,7.56295391286937
"Latvia",2004,"Latvia","LVA",367,"Northern Europe",1.03696596118178,-1.03132089100676,2.06828685218854,1,1.06108781655867,0.780314472941036,0.195831094420471,1.03094894353064,34.8,35.1,11.7,10.1,0.0954507153002735,9.50390510758612,9.52467457484557,9.45860571206417,9.40707345612107
"Lebanon",2004,"Lebanon","LBN",660,"Western Asia",-0.831164098859484,1.03696596118178,-1.86813006004126,0,-0.696222273261678,-0.739168148469453,0.798971757076962,0.195831094420471,37.5,34.8,NA,11.7,-0.63036749317565,9.46583494017472,9.11421618347145,9.40277726251123,9.05574713736605
"Lesotho",2004,"Lesotho","LSO",570,"Southern Africa",0.0806612875892291,-0.831164098859484,0.911825386448713,1,0.264035723983564,0.179498640495562,NA,0.798971757076962,50.7,37.5,5.2,NA,-0.454723672726992,7.7336835707759,7.31557395030462,7.7397944584087,7.25909084668725
"Liberia",2004,"Liberia","LBR",450,"Western Africa",-0.686606415642005,0.0806612875892291,-0.767267703231234,0,-1.19343095958234,0.388815124057211,NA,NA,NA,50.7,3.7,5.2,-0.689772351103351,6.37842618365159,6.64620359362762,5.85507192220243,6.59958852658695
"Libya",2004,"Libya","LBY",620,"Northern Africa",-1.42051465351536,-0.686606415642005,-0.733908237873354,0,-1.79311777209122,-1.81676041569424,0.891762653781501,NA,32.8,NA,6.3,3.7,-0.510952308021268,10.0834312845441,10.2376785916638,10.0604058276075,10.1832840417546
"Lithuania",2004,"Lithuania","LTU",368,"Northern Europe",1.24453596785303,-1.42051465351536,2.66505062136839,1,1.06488330271379,1.179566284179,-0.0825414850778043,0.891762653781501,33.2,32.8,11.5,6.3,0.0954507153002735,9.54165648144802,9.58602901018788,9.51988177878086,9.48477692487039
"Luxembourg",2004,"Luxembourg","LUX",212,"Western Europe",1.29272186225886,1.24453596785303,0.0481858944058262,1,1.20911177660833,1.02064080591923,-1.84556796938734,-0.0825414850778043,26.9,33.2,11.1,11.5,0.103417537999004,10.8828469758773,11.2288424194737,10.9344453593884,11.1810217462714
"Madagascar",2004,"Madagascar","MDG",580,"Eastern Africa",-0.545755339686513,1.29272186225886,-1.83847720194537,0,-0.210400045406377,-0.634509906688629,0.613390074283226,-1.84556796938734,44.1,26.9,5.5,11.1,0.233511719418617,6.96413561241824,7.22889663258037,6.90073066404517,7.18097251279847
"Malawi",2004,"Malawi","MWI",553,"Eastern Africa",-0.256639973251555,-0.545755339686513,0.289115366434958,0,-0.419151783937952,0.489597134660968,0.752576364032363,0.613390074283226,46.7,44.1,3.3,5.5,-0.188182727021047,6.92951677076365,6.61361667585278,6.7945865808765,6.55912789924717
"Malaysia",2004,"Malaysia","MYS",820,"South-Eastern Asia",-0.85711034969339,-0.256639973251555,-0.600470376441835,0,-0.954315331809806,-0.549232820793142,-0.268123278486883,0.752576364032363,42.6,46.7,7.8,3.3,NA,9.52478608169718,9.66659798718667,9.45446232967558,9.59412362996511
"Mali",2004,"Mali","MLI",432,"Western Africa",0.0991943238991623,-0.85711034969339,0.956304673592552,1,0.248853779363086,0.280280651099319,0.566994570623285,-0.268123278486883,40.6,42.6,1.6,7.8,-0.0721707108403274,6.97728134163075,7.30360174268251,6.94601399109923,7.29332637383841
"Malta",2004,"Malta","MLT",338,"Southern Europe",0.647772198673184,0.0991943238991623,0.548577874774022,1,0.916859342664124,0.43920612935909,-1.10324123821239,0.566994570623285,27.7,40.6,8.6,1.6,0.103417537999004,9.9433811161978,10.0292653223084,9.99911586354954,10.0049592574984
"Mauritius",2004,"Mauritius","MUS",590,"Eastern Africa",0.933180957846156,0.647772198673184,0.285408759172971,1,0.939632259594841,0.861715327659455,0.149435701375872,-1.10324123821239,37.7,27.7,7,8.6,0.103417537999004,9.52369019117654,9.31195679570618,9.53488460916053,9.24955728134876
"Mexico",2004,"Mexico","MEX",70,"Central America",0.421669155692,0.933180957846156,-0.511511802154156,1,0.658766284115996,0.315166731692927,0.381412887829549,0.149435701375872,45.7,37.7,7.4,7,0.0177783045501613,9.40861729556027,9.53119175718308,9.34836166987356,9.37404048121532
"Moldova",2004,"Moldova","MDA",359,"Eastern Europe",-0.356718369325194,0.421669155692,-0.778387525017194,1,-0.142081294614226,-0.146104778378114,0.98455355048604,0.381412887829549,37.9,45.7,10.1,7.4,0.219825049869143,7.82564473221999,8.29322135993842,7.7698009960039,8.19276260856849
"Mongolia",2004,"Mongolia","MNG",712,"Eastern Asia",0.492094693669746,-0.356718369325194,0.84881306299494,1,0.586652047168724,0.609760301150063,0.659785467327824,0.98455355048604,34.2,37.9,8.5,10.1,0.087142550791442,8.33997857199043,8.53663491111227,8.18032087477368,8.43113943625877
"Montenegro",2004,"Montenegro","MNE",341,"Southern Europe",-0.0972558609861294,0.492094693669746,-0.589350554655875,1,-0.058580599201596,0.3423003499324,NA,0.659785467327824,NA,34.2,10.4,8.5,-0.113566929077994,9.0321701863047,9.17355411497194,8.97271749939714,9.10581374878766
"Morocco",2004,"Morocco","MAR",600,"Northern Africa",-0.753325346357764,-0.0972558609861294,-0.656069485371635,0,-1.07956637492875,0.0399543181211295,0.566994570623285,NA,41,NA,3.8,10.4,NA,8.42002127966396,8.43614780782251,8.43554920237573,8.37381984646496
"Mozambique",2004,"Mozambique","MOZ",541,"Eastern Africa",-0.441970336350887,-0.753325346357764,0.311355010006877,0,-0.373605950076517,-0.0530752301284924,0.752576364032363,0.566994570623285,45.6,41,2.8,3.8,-0.216066048701973,6.73815249459596,6.53433912969256,6.71780469502369,6.46099085215421
"Myanmar (Burma)",2004,"Myanmar","MMR",775,"South-eastern Asia",-1.50947322780304,-0.441970336350887,-1.06750289145215,0,-1.70961707667859,-2.2160122269322,1.26292612998432,0.752576364032363,NA,45.6,3.5,2.8,NA,7.46965417293213,7.4990811177833,7.40367029001237,7.33858903606306
"Namibia",2004,"Namibia","NAM",565,"Southern Africa",0.425375762953986,-1.50947322780304,1.93484899075702,1,0.431037114808824,0.698913618222617,0.149435701375872,1.26292612998432,66.1,NA,5.9,3.5,0.0754449968423483,8.65154924391532,8.81944819585702,8.58129411682276,8.74378082971404
"Nepal",2004,"Nepal","NPL",790,"Southern Asia",-1.0202010692208,0.425375762953986,-1.44557683217479,0,-1.26174971037449,-0.708158299052912,0.752576364032363,0.149435701375872,38.6,66.1,2.7,5.9,-0.626935505727859,7.19668657083435,7.25745676895461,7.23993259132047,7.19853761609666
"Netherlands",2004,"Netherlands","NLD",210,"Western Europe",1.3928002583325,-1.0202010692208,2.4130013275533,1,1.17115691505713,1.25709090772035,-1.98475436975182,0.752576364032363,26.1,38.6,11.5,2.7,0.103417537999004,10.5956092074243,10.5292690839958,10.5796157279265,10.4865398286911
"New Zealand",2004,"New Zealand","NZL",920,"Australia and New Zealand",1.54477115607395,1.3928002583325,0.151970897741452,1,1.32677184741703,1.24933844536621,-2.40231357084526,-1.98475436975182,32.6,26.1,11.6,11.5,0.103417537999004,10.1944018955686,10.1814157885899,10.1969031568357,10.1263231501999
"Nicaragua",2004,"Nicaragua","NIC",93,"Central America",-0.0379501447943433,1.54477115607395,-1.58272130086829,1,0.393082253257628,-0.188743321325858,0.798971757076962,-2.40231357084526,46.2,32.6,5.4,11.6,0.574537880945279,8.0166478770578,8.0500234152335,7.97453284413023,7.98534010597804
"Niger",2004,"Niger","NER",436,"Western Africa",-0.0120038939604369,-0.0379501447943433,0.0259462508339065,1,0.229876348587488,0.109726479308346,1.03094894353064,0.798971757076962,39.8,46.2,1.3,5.4,-0.0372127238798837,6.54534966033442,6.75389030347459,6.61740297797448,6.76085341441466
"Nigeria",2004,"Nigeria","NGA",475,"Western Africa",-0.560581768734459,-0.0120038939604369,-0.548577874774022,0,-0.419151783937952,-0.277896638398411,1.30932157833659,1.03094894353064,43.8,39.8,5.2,1.3,-0.451874934420282,8.04910772132641,8.09937664576686,8.00570067866254,7.9990859292796
"North Macedonia",2004,"North Macedonia","MKD",343,"Southern Europe",0.269698257950548,-0.560581768734459,0.830280026685006,1,0.366513850171792,0.505102059369238,0.798971757076962,1.30932157833659,33.8,43.8,7.8,5.2,-0.21220876540769,8.97676762517143,8.98838811020359,8.94689552388845,8.91792688248151
"Norway",2004,"Norway","NOR",385,"Northern Europe",1.63002312309964,0.269698257950548,1.3603248651491,1,1.34574927819263,1.3462442247929,-2.07754515584101,0.798971757076962,25.7,33.8,12.7,7.8,0.103417537999004,11.0034156418255,10.8947122132949,10.930854434664,10.8351269732544
"Pakistan",2004,"Pakistan","PAK",770,"Southern Asia",-0.708846059213925,1.63002312309964,-2.33886918231357,0,-0.589948660918331,-0.525975433730737,1.07734444719058,-2.07754515584101,34,25.7,4.3,12.7,NA,7.96970358327866,8.0189413423348,7.90728360942635,7.94327696317233
"Palestinian Territories",2004,"Palestine","PSE",NA,"Western Asia",-0.46050337266082,-0.708846059213925,0.248342686553105,1,-0.10412643306303,-0.502718046668331,NA,1.07734444719058,36.6,34,7.7,4.3,-0.246504160153897,8.17272910486547,7.96034308243236,8.07620452723903,8.14878676892572
"Panama",2004,"Panama","PAN",95,"Central America",0.603292911529345,-0.46050337266082,1.06379628419016,1,0.859927050337331,0.369433968171873,0.335017384169608,NA,50,36.6,8.9,7.7,0.087142550791442,9.26860928010016,9.19039703428806,9.26463914538356,9.11007628935502
"Paraguay",2004,"Paraguay","PRY",150,"South America",0.0954877166371757,0.603292911529345,-0.507805194892169,1,0.21469440396701,0.381062661703076,1.17013528858745,0.335017384169608,48.3,50,7.1,8.9,0.0414096647589665,8.56902634005625,8.83882672225655,8.5354259596773,8.78965559966685
"Peru",2004,"Peru","PER",135,"South America",0.881288456178343,0.0954877166371757,0.785800739541167,1,0.985178093456276,0.664027537629009,0.427808280874148,1.17013528858745,51.7,48.3,8.6,7.1,-0.211173974411382,8.63337494570565,8.72125454969396,8.56731580081945,8.6554526456215
"Philippines",2004,"Philippines","PHL",840,"South-Eastern Asia",-0.230693722417648,0.881288456178343,-1.11198217859599,0,-0.19142261463078,0.245394570505711,0.845367260736903,0.427808280874148,42.1,51.7,8.6,8.6,0.345184185726971,8.34212526333359,8.29748731010717,8.33158624363075,8.22586695347254
"Poland",2004,"Poland","POL",290,"Eastern Europe",1.40021347285647,-0.230693722417648,1.63090719527412,1,1.25086212431464,1.16793759064779,0.427808280874148,0.845367260736903,31.5,42.1,11.6,8.6,0.0954507153002735,9.55979934329461,9.55924622015309,9.52354398165804,9.48201483530441
"Portugal",2004,"Portugal","PRT",235,"Southern Europe",1.47063901083422,1.40021347285647,0.0704255379777459,1,1.25845309662488,1.19894744006433,-0.871264051758716,0.427808280874148,34.1,31.5,7.4,11.6,0.103417537999004,9.95868571300089,10.0284731687952,9.97105273869855,9.98656707415856
"Romania",2004,"Romania","ROU",360,"Eastern Europe",0.139967003781015,1.47063901083422,-1.3306720070532,1,0.336149960930835,0.241518339328643,0.706180860372423,-0.871264051758716,31.2,34.1,9.9,7.4,0.087142550791442,9.2135352628727,9.33827275149489,9.12063445889169,9.20681488911538
"Russia",2004,"Russia","RUS",365,"Eastern Europe",-1.00166803291087,0.139967003781015,-1.14163503669188,0,-0.851837205621578,-1.07640026087433,0.752576364032363,0.706180860372423,37.1,31.2,11.4,9.9,0.452910813657838,9.35236063199661,9.23246195201678,9.2223677521889,8.96027607212811
"Rwanda",2004,"Rwanda","RWA",517,"Eastern Africa",-1.10545303624649,-1.00166803291087,-0.103785003335626,0,-1.29590908577056,-1.00662809968712,NA,0.752576364032363,51,37.1,2.7,11.4,NA,6.8351845861473,6.76344133062018,6.76619171466035,6.67893829718377
"São Tomé & Príncipe",2004,"São Tomé & Príncipe","STP",403,"Middle Africa",0.503214515455705,-1.10545303624649,1.6086675517022,1,0.567674616393127,0.687284924691415,NA,NA,35.5,51,4.4,2.7,0.0756112994028878,7.6980291702728,7.50730153188508,7.64396194900253,7.46270164215805
