"","country","year","item","r","n","survey","cc_rank"
"356","Peru",2001,"evdemoc_wvs",4,740.614732384137,"wvs_combo",296
"357","Peru",2001,"strong_wvs",1,232.192726909621,"wvs_combo",296
"358","Peru",2001,"strong_wvs",2,291.241739356465,"wvs_combo",296
"359","Peru",2001,"strong_wvs",3,554.460218568664,"wvs_combo",296
"360","Peru",2001,"strong_wvs",4,281.233432162084,"wvs_combo",296
"361","Peru",2001,"threestate_lb",1,119.126267369006,"lb2001",296
"362","Peru",2001,"threestate_lb",2,135.14324449425,"lb2001",296
"363","Peru",2001,"threestate_lb",3,635.673779658141,"lb2001",296
"364","Peru",2002,"church_lb",1,107.85872182991,"lb2002",296
"365","Peru",2002,"church_lb",2,243.76409031669,"lb2002",296
"366","Peru",2002,"church_lb",3,533.321902154659,"lb2002",296
"367","Peru",2002,"church_lb",4,171.50144947422,"lb2002",296
"368","Peru",2002,"impdemoc_pew",1,9.07089910592451,"pew2002",296
"369","Peru",2002,"impdemoc_pew",2,27.8809531818704,"pew2002",296
"370","Peru",2002,"impdemoc_pew",3,194.59730629023,"pew2002",296
"371","Peru",2002,"impdemoc_pew",4,449.660281072798,"pew2002",296
"372","Peru",2002,"strong_pew",1,283.511296171923,"pew2002",296
"373","Peru",2002,"strong_pew",2,382.079535570053,"pew2002",296
"374","Peru",2002,"threestate_lb",1,191.698185304883,"lb2002",296
"375","Peru",2002,"threestate_lb",2,162.997613506594,"lb2002",296
"376","Peru",2002,"threestate_lb",3,677.55322853669,"lb2002",296
"377","Peru",2003,"church_lb",1,66.1307609247979,"lb2003",296
"378","Peru",2003,"church_lb",2,342.965236579316,"lb2003",296
"379","Peru",2003,"church_lb",3,610.281707000114,"lb2003",296
"380","Peru",2003,"church_lb",4,89.8287085520477,"lb2003",296
